,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Monthly/Total_Charges,TotalCharges/tenure,Churn
6022,0.0,0,0.0,0.0,20,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,18.9,347.65,0.0543650222925356,17.3825,0.0
6023,0.0,1,0.0,0.0,51,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.6,967.9,0.02025002582911458,18.978431372549018,0.0
6024,0.0,0,1.0,0.0,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,91.5,242.95,0.3766207038485285,80.98333333333333,1.0
6025,0.0,0,0.0,1.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,1841.9,0.024539877300613498,44.924390243902444,0.0
6026,0.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.45,232.1,0.08380008616975441,17.853846153846153,0.0
6027,1.0,0,1.0,1.0,35,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.45,809.25,0.031448872412727834,23.12142857142857,0.0
6028,1.0,0,1.0,0.0,12,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80.85,866.45,0.09331178948583299,72.20416666666667,1.0
6029,1.0,0,0.0,0.0,4,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,94.9,360.55,0.2632089862709749,90.1375,0.0
6030,0.0,0,0.0,0.0,43,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,49.05,2076.2,0.023624891628937484,48.283720930232555,1.0
6031,0.0,1,1.0,1.0,12,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,29.3,355.9,0.08232649620679967,29.65833333333333,0.0
6032,1.0,1,1.0,0.0,68,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.3,7299.65,0.014425349160576192,107.34779411764706,1.0
6033,1.0,1,0.0,0.0,25,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,88.95,2291.2,0.03882245111731844,91.648,1.0
6034,0.0,0,0.0,0.0,7,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.25,129.15,0.156794425087108,18.45,0.0
6035,1.0,1,1.0,0.0,66,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,110.85,7491.75,0.014796275903493843,113.51136363636364,1.0
6036,0.0,0,1.0,0.0,53,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,110.5,5835.5,0.018935823836860596,110.10377358490567,0.0
6037,1.0,1,0.0,0.0,63,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,109.4,7031.45,0.015558668553427815,111.61031746031746,0.0
6038,0.0,0,1.0,1.0,70,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,114.2,7723.9,0.014785276867903522,110.34142857142857,1.0
6039,1.0,1,1.0,0.0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.5,1032.0,0.035368217054263566,38.22222222222222,1.0
6040,0.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.75,70.75,1.0,70.75,1.0
6041,0.0,0,0.0,0.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.95,109.6,0.18202554744525548,21.919999999999998,0.0
6042,0.0,1,1.0,0.0,37,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.6,727.8,0.02693047540533114,19.67027027027027,0.0
6043,1.0,0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,40.15,130.75,0.30707456978967496,43.583333333333336,1.0
6044,0.0,0,0.0,1.0,12,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.6,893.0,0.08577827547592384,74.41666666666667,0.0
6045,0.0,0,1.0,1.0,38,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.6,763.1,0.02568470711571223,20.08157894736842,0.0
6046,0.0,0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,85.3,781.4,0.10916304069618633,86.82222222222222,0.0
6047,1.0,0,1.0,0.0,13,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,65.85,902.25,0.07298420615128844,69.40384615384616,0.0
6048,1.0,1,1.0,0.0,29,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,94.45,2653.65,0.03559248582141578,91.5051724137931,1.0
6049,0.0,0,1.0,1.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.05,1016.7,0.01972066489623291,21.631914893617022,0.0
6050,1.0,0,1.0,0.0,61,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,99.4,5943.65,0.01672373036770335,97.43688524590164,0.0
6051,1.0,0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.0,275.7,0.07254261878853827,17.23125,0.0
6052,0.0,0,1.0,1.0,41,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,78.45,3126.45,0.025092357146284126,76.25487804878048,0.0
6053,0.0,0,0.0,1.0,43,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,25.1,1070.15,0.023454655889361305,24.887209302325584,0.0
6054,0.0,0,1.0,1.0,36,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,97.35,3457.9,0.02815292518580641,96.05277777777778,1.0
6055,0.0,0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,55.0,340.4,0.16157461809635723,56.73333333333333,0.0
6056,0.0,0,0.0,0.0,58,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,71.1,4299.2,0.01653796055080015,74.12413793103448,0.0
6057,1.0,0,0.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,61.55,1093.2,0.05630259787778997,57.53684210526316,0.0
6058,1.0,0,1.0,0.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.9,521.9,0.08794788273615635,47.445454545454545,0.0
6059,0.0,0,0.0,0.0,39,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,40.3,1630.4,0.024717860647693813,41.805128205128206,0.0
6060,0.0,1,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,87.1,713.6,0.12205717488789236,89.2,0.0
6061,0.0,0,0.0,1.0,26,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,49.5,1265.65,0.039110338561213605,48.67884615384616,0.0
6062,0.0,1,0.0,0.0,53,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.8,4003.85,0.018432258950759894,75.5443396226415,0.0
6063,0.0,0,1.0,1.0,70,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.2,1401.4,0.013700585129156556,20.02,0.0
6064,1.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,45.3,45.3,1.0,45.3,1.0
6065,1.0,0,0.0,0.0,59,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.0,1510.5,0.0165508109897385,25.60169491525424,0.0
6066,1.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,94.95,178.1,0.5331274564851207,89.05,1.0
6067,1.0,0,0.0,0.0,7,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,35.3,264.8,0.13330815709969787,37.82857142857143,0.0
6068,0.0,0,0.0,1.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.55,480.6,0.09269662921348314,40.050000000000004,1.0
6069,1.0,0,1.0,1.0,59,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,76.75,4541.9,0.016898214403663667,76.98135593220339,0.0
6070,1.0,0,1.0,1.0,61,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,81.0,4976.15,0.01627764436361444,81.57622950819672,0.0
6071,1.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,105.55,7542.25,0.013994497663164174,104.75347222222223,0.0
6072,0.0,0,1.0,1.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,18.8,251.25,0.07482587064676617,19.326923076923077,0.0
6073,0.0,0,1.0,1.0,64,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,24.9,1595.5,0.015606392980256971,24.9296875,0.0
6074,1.0,0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.45,23.45,1.0,23.45,1.0
6075,0.0,0,0.0,0.0,10,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,64.9,685.55,0.09466851433155862,68.55499999999999,0.0
6076,0.0,0,1.0,1.0,65,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,61.35,3874.1,0.015835936088381818,59.60153846153846,0.0
6077,0.0,0,1.0,0.0,62,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,113.95,6891.4,0.016535101720985577,111.1516129032258,0.0
6078,0.0,0,1.0,0.0,55,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,90.15,4916.95,0.01833453665381995,89.3990909090909,0.0
6079,0.0,0,1.0,0.0,25,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.1,1373.0,0.039402767662053896,54.92,0.0
6080,1.0,0,0.0,0.0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.7,29.7,1.0,29.7,1.0
6081,1.0,0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.8,49.8,1.0,49.8,0.0
6082,0.0,0,1.0,0.0,59,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,101.1,6039.9,0.01673868772661799,102.37118644067796,1.0
6083,1.0,1,1.0,1.0,64,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.4,1548.65,0.015755658153875956,24.19765625,0.0
6084,1.0,0,1.0,0.0,36,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,95.0,3440.25,0.027614272218588764,95.5625,0.0
6085,0.0,0,0.0,0.0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.65,151.3,0.33476536682088565,50.43333333333334,1.0
6086,1.0,0,1.0,0.0,61,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,69.9,4226.7,0.01653772446589538,69.29016393442623,0.0
6087,1.0,0,0.0,1.0,26,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,39.95,1023.75,0.03902319902319903,39.375,0.0
6088,0.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,55.4,55.4,1.0,55.4,1.0
6089,0.0,1,1.0,0.0,1,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,90.6,90.6,1.0,90.6,1.0
6090,1.0,0,1.0,1.0,68,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,103.25,7074.4,0.014594877304082326,104.03529411764706,0.0
6091,1.0,1,1.0,0.0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,86.85,156.35,0.5554844899264471,78.175,1.0
6092,0.0,0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,94.25,6849.75,0.013759626263732254,95.13541666666667,0.0
6093,0.0,0,1.0,0.0,71,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,47.05,3263.6,0.014416595170976834,45.96619718309859,0.0
6094,1.0,0,0.0,0.0,57,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.55,1252.85,0.016402602067286588,21.979824561403507,0.0
6095,1.0,0,0.0,0.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.65,67.55,0.2908956328645448,16.8875,0.0
6096,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.2,70.2,1.0,70.2,0.0
6097,1.0,0,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,81.0,5750.0,0.01408695652173913,79.86111111111111,0.0
6098,1.0,0,1.0,1.0,21,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,75.9,1549.75,0.04897564123245685,73.79761904761905,0.0
6099,0.0,0,1.0,1.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.7,1810.55,0.013642263400624119,25.500704225352113,0.0
6100,0.0,1,1.0,0.0,29,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,99.05,2952.85,0.03354386440218772,101.82241379310345,1.0
6101,0.0,1,0.0,0.0,69,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,110.25,7467.55,0.014763878380459455,108.22536231884058,0.0
6102,0.0,0,1.0,0.0,64,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,85.0,5484.4,0.015498504850120342,85.69375,0.0
6103,1.0,0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.75,294.9,0.0669718548660563,18.43125,0.0
6104,0.0,0,0.0,0.0,4,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,23.9,97.5,0.2451282051282051,24.375,0.0
6105,0.0,0,0.0,0.0,52,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,111.25,5916.45,0.018803505480482385,113.77788461538461,1.0
6106,1.0,0,0.0,0.0,2,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,55.1,113.35,0.48610498456109397,56.675,1.0
6107,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.95,19.95,1.0,19.95,0.0
6108,1.0,0,0.0,0.0,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.15,476.8,0.05274748322147651,26.48888888888889,0.0
6109,0.0,0,0.0,0.0,2,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.15,101.65,0.5327102803738317,50.825,0.0
6110,0.0,0,1.0,0.0,19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,59.8,1130.85,0.05288057655745678,59.518421052631574,0.0
6111,0.0,0,0.0,0.0,40,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.85,3532.25,0.02373841036166749,88.30625,0.0
6112,0.0,1,1.0,1.0,66,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,104.9,6891.45,0.01522176029717984,104.41590909090908,0.0
6113,1.0,0,0.0,0.0,21,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.3,1570.7,0.04794040873495893,74.79523809523809,0.0
6114,1.0,0,0.0,0.0,8,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,66.65,520.95,0.1279393415874844,65.11875,0.0
6115,0.0,0,1.0,1.0,72,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,109.5,7854.9,0.013940342970629798,109.09583333333333,0.0
6116,0.0,0,0.0,0.0,48,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,73.85,3581.4,0.020620427765678226,74.6125,0.0
6117,1.0,0,0.0,0.0,69,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,19.3,1447.9,0.013329649837695972,20.984057971014494,0.0
6118,1.0,0,0.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,118.2,8547.15,0.013829171127217845,118.71041666666666,0.0
6119,0.0,0,0.0,0.0,14,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,51.45,727.85,0.070687641684413,51.989285714285714,0.0
6120,1.0,0,0.0,0.0,6,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,59.45,357.6,0.16624720357941833,59.6,0.0
6121,0.0,0,1.0,1.0,8,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.5,159.35,0.12237213680577345,19.91875,0.0
6122,0.0,0,0.0,0.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.55,280.85,0.06961011215951575,16.52058823529412,0.0
6123,1.0,0,0.0,0.0,65,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,93.55,6069.25,0.015413766116076946,93.37307692307692,0.0
6124,0.0,0,1.0,1.0,57,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,59.3,3274.35,0.018110464672377723,57.444736842105264,0.0
6125,1.0,0,1.0,0.0,13,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,102.25,1359.0,0.07523914643119942,104.53846153846153,1.0
6126,1.0,1,0.0,0.0,19,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,95.9,1777.9,0.05394004162213848,93.57368421052632,1.0
6127,0.0,0,1.0,0.0,56,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,109.8,6109.65,0.017971569566178097,109.10089285714285,0.0
6128,0.0,0,1.0,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,78.1,1122.4,0.06958303635067711,80.17142857142858,0.0
6129,1.0,0,1.0,0.0,52,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,39.9,2020.9,0.019743678559057842,38.86346153846154,0.0
6130,0.0,0,0.0,0.0,58,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,64.9,3795.45,0.017099421675954105,65.43879310344828,0.0
6131,0.0,1,0.0,0.0,47,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,95.05,4504.55,0.0211008868810425,95.84148936170213,1.0
6132,0.0,0,0.0,0.0,67,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,53.4,3579.15,0.014919743514521603,53.420149253731346,0.0
6133,1.0,0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.9,49.7,0.5010060362173038,24.85,0.0
6134,1.0,1,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.7,276.5,0.16166365280289333,46.083333333333336,0.0
6135,1.0,0,1.0,1.0,71,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,114.0,8175.9,0.013943419073129565,115.15352112676055,0.0
6136,0.0,0,1.0,1.0,46,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20.25,890.35,0.022743864772280565,19.355434782608697,0.0
6137,0.0,0,0.0,0.0,5,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,53.85,259.8,0.20727482678983833,51.96,1.0
6138,1.0,1,1.0,0.0,67,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85,5588.8,0.015003220727168622,83.41492537313434,0.0
6139,1.0,0,0.0,1.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.2,50.6,0.3992094861660079,16.866666666666667,0.0
6140,0.0,0,0.0,0.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.95,58.0,0.3439655172413793,19.333333333333332,0.0
6141,1.0,1,1.0,0.0,52,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,104.2,5568.35,0.018712904181669616,107.08365384615385,1.0
6142,0.0,0,1.0,0.0,42,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.25,2203.65,0.022803076713634195,52.46785714285714,1.0
6143,1.0,0,1.0,1.0,50,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,20.35,938.95,0.021673145534906013,18.779,0.0
6144,1.0,1,1.0,0.0,23,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,90.0,2024.1,0.0444642063139173,88.00434782608696,0.0
6145,0.0,0,1.0,1.0,67,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,54.2,3623.95,0.014956056236978989,54.08880597014925,0.0
6146,0.0,0,0.0,0.0,25,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.5,2369.05,0.041999957788987144,94.762,1.0
6147,0.0,1,1.0,0.0,39,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,99.1,3877.95,0.025554738972910943,99.43461538461538,0.0
6148,0.0,0,0.0,0.0,69,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,66.9,4577.9,0.014613687498634748,66.3463768115942,0.0
6149,0.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,25.85,25.85,1.0,25.85,0.0
6150,1.0,0,0.0,0.0,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,91.05,2871.5,0.03170816646352081,89.734375,0.0
6151,0.0,0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,672.55,0.10556835922979704,74.72777777777777,1.0
6152,0.0,0,0.0,0.0,16,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,93.2,1573.7,0.05922348605197941,98.35625,1.0
6153,1.0,0,1.0,1.0,60,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.95,1270.55,0.016488922120341584,21.175833333333333,0.0
6154,0.0,0,1.0,1.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,109.2,7711.45,0.014160760946384921,107.10347222222222,0.0
6155,1.0,0,1.0,0.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.35,126.05,0.15351051170170568,25.21,1.0
6156,0.0,1,0.0,0.0,26,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,85.8,2193.65,0.039112894035055724,84.37115384615385,0.0
6157,1.0,0,0.0,0.0,3,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.85,64.55,0.30751355538342373,21.516666666666666,1.0
6158,1.0,0,0.0,0.0,2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,19.65,31.2,0.6298076923076923,15.6,0.0
6159,0.0,0,0.0,1.0,2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.5,38.25,0.5359477124183006,19.125,0.0
6160,0.0,0,0.0,0.0,36,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,89.65,3348.1,0.026776380633792302,93.00277777777778,0.0
6161,1.0,0,0.0,0.0,7,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.35,533.6,0.13933658170914542,76.22857142857143,0.0
6162,0.0,1,1.0,0.0,60,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,49.45,2907.55,0.017007446131622844,48.45916666666667,0.0
6163,0.0,0,1.0,0.0,19,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.1,1620.8,0.05497285291214215,85.30526315789473,0.0
6164,1.0,1,1.0,0.0,45,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,75.15,3480.35,0.02159265591104343,77.3411111111111,0.0
6165,1.0,1,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.65,293.85,0.24042879019908117,73.4625,0.0
6166,0.0,0,1.0,1.0,31,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.2,3243.45,0.03212628528264657,104.62741935483871,1.0
